x, y
355.1807228915663, 0.98392927864215
360.3614457831325, 0.9864016973125885
365.1436515291937, 0.9901103253182462
370.32437442075997, 0.988874115983027
375.1065801668211, 0.98392927864215
380.2873030583874, 0.978984441301273
385.06950880444856, 0.9740396039603961
390.25023169601485, 0.9653861386138615
395.032437442076, 0.9579688826025461
400.21316033364224, 0.946842998585573
404.99536607970344, 0.936953323903819
410.5746061167748, 0.9270636492220651
415.35681186283597, 0.9184101838755305
420.1390176088971, 0.9011032531824612
424.92122335495833, 0.8813239038189534
430.10194624652456, 0.8603083451202264
435.2826691380908, 0.8380565770862801
440.064874884152, 0.8120961810466761
444.84708063021316, 0.775009900990099
450.02780352177945, 0.7230891089108912
455.2085264133457, 0.669932107496464
459.19369786839667, 0.6192475247524754
465.1714550509731, 0.5673267326732674
469.9536607970343, 0.5302404526166903
475.13438368860056, 0.49191796322489395
479.9165894346617, 0.4535954738330976
485.097312326228, 0.41032814710042437
490.27803521779424, 0.37200565770862803
495.06024096385545, 0.3324469589816125
500.2409638554217, 0.3027779349363508
505.0231696014829, 0.2768175388967468
510.2038924930491, 0.2558019801980198
515.3846153846154, 0.2558019801980198
520.1668211306766, 0.25827439886845827
525.3475440222428, 0.27805374823196605
530.129749768304, 0.30154172560113157
534.9119555143652, 0.3237934936350778
540.0926784059315, 0.34233663366336636
545.2734012974977, 0.3386280056577087
550.0556070435589, 0.3237934936350778
554.83781278962, 0.2755813295615276
560.0185356811862, 0.22613295615275814
565.1992585727526, 0.1878104667609618
569.9814643188138, 0.15443281471004244
575.16218721038, 0.13836209335219235
579.9443929564411, 0.12723620933521923
585.1251158480075, 0.13341725601131543
589.9073215940685, 0.13836209335219235
595.0880444856348, 0.14454314002828855
600.2687673772011, 0.1494879773691655
605.0509731232623, 0.15072418670438473
610.2316960148286, 0.15196039603960396
615.0139017608897, 0.1494879773691655
620.194624652456, 0.147015558698727
624.9768303985172, 0.1395983026874116
630.1575532900833, 0.13712588401697312
634.9397590361446, 0.13836209335219235
640.1204819277109, 0.14825176803394624
644.902687673772, 0.15814144271570013
650.0834105653382, 0.1705035360678925
655.2641334569046, 0.18657425742574257
660.0463392029658, 0.2347864214992928
665.2270620945319, 0.2854710042432815
670.0092678405931, 0.35222630834512025
675.1899907321595, 0.4362885431400283
680.3707136237257, 0.517878359264498
685.1529193697868, 0.6118302687411599
689.935125115848, 0.7045459688826026
699.8980537534754, 0.8331117397454032
705.0787766450417, 0.9023394625176804
709.8609823911029, 0.9295360678925036
715.0417052826691, 0.9480792079207921
720.2224281742353, 0.9666223479490806
725.4031510658017, 0.9752758132956153
730.1853568118629, 0.978984441301273
734.967562557924, 0.9851654879773692
740.1482854494902, 0.9901103253182462
744.9304911955514, 0.9925827439886846
750.1112140871178, 0.9938189533239039
755.2919369786839, 0.9962913719943424
760.0741427247451, 0.9975275813295617
765.2548656163115, 0.9975275813295617
765.2548656163115, 0.9975275813295617
770.0370713623726, 0.9975275813295617
774.8192771084337, 0.9987637906647808
780, 0.9987637906647808
